Geo_FIPS,Geo_GEOID,Geo_NAME,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_FILEID,Geo_LOGRECNO,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATECE,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_PLACESE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITSCE,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_UACP,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_VTD,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_TAZ,Geo_UGA,Geo_BTTR,Geo_BTBG,Geo_PUMA5,Geo_PUMA1,SE_A00002_001,SE_A00002_002,SE_A00002_003,SE_A01001_001,SE_A01001_002,SE_A01001_003,SE_A01001_004,SE_A01001_005,SE_A01001_006,SE_A01001_007,SE_A01001_008,SE_A01001_009,SE_A01001_010,SE_A01001_011,SE_A01001_012,SE_A01001_013,SE_A03001_001,SE_A03001_002,SE_A03001_003,SE_A03001_004,SE_A03001_005,SE_A03001_006,SE_A03001_007,SE_A03001_008,SE_A12002_001,SE_A12002_002,SE_A12002_003,SE_A12002_004,SE_A12002_005,SE_A12002_006,SE_A12002_007,SE_A12002_008,SE_A14001_001,SE_A14001_002,SE_A14001_003,SE_A14001_004,SE_A14001_005,SE_A14001_006,SE_A14001_007,SE_A14001_008,SE_A14001_009,SE_A14001_010,SE_A14001_011,SE_A14001_012,SE_A14001_013,SE_A14001_014,SE_A14001_015,SE_A14001_016,SE_A14001_017
48201550601,14000US48201550601,"Census Tract 5506.01, Harris County, Texas","Census Tract 5506.01, Harris County, Texas",tx,140,0,ACSSF,7275,,,,,48,201,,,,550601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7061,8984.866,0.785877,7061,561,657,559,453,748,1058,868,1019,710,332,76,20,7061,2781,2830,0,288,97,985,80,4083,1199,2884,2056,612,144,7,7,1868,33,60,100,41,40,119,102,134,84,224,258,213,252,59,128,21
48201550602,14000US48201550602,"Census Tract 5506.02, Harris County, Texas","Census Tract 5506.02, Harris County, Texas",tx,140,0,ACSSF,7276,,,,,48,201,,,,550602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2988,6893.236,0.433468418,2988,133,246,294,181,364,343,415,401,381,173,57,0,2988,1288,1236,0,276,0,182,6,1770,441,1329,753,207,44,0,0,828,29,14,35,35,46,104,53,38,54,36,108,139,86,16,17,18
48201550603,14000US48201550603,"Census Tract 5506.03, Harris County, Texas","Census Tract 5506.03, Harris County, Texas",tx,140,0,ACSSF,7277,,,,,48,201,,,,550603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5631,8385.563,0.671511219,5631,246,364,565,354,680,939,889,841,474,220,59,0,5631,3059,1471,64,229,0,621,187,3422,1260,2162,1426,331,94,0,0,1684,37,53,92,70,125,105,143,111,134,166,252,131,138,116,11,0
48201550700,14000US48201550700,"Census Tract 5507, Harris County, Texas","Census Tract 5507, Harris County, Texas",tx,140,0,ACSSF,7278,,,,,48,201,,,,550700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3163,1351.208,2.340867602,3163,212,280,337,128,193,669,501,428,282,101,32,0,3163,1370,1098,56,351,0,181,107,2013,433,1580,1060,439,128,9,9,956,28,46,44,16,24,50,36,9,71,114,110,134,139,32,37,66
48201550800,14000US48201550800,"Census Tract 5508, Harris County, Texas","Census Tract 5508, Harris County, Texas",tx,140,0,ACSSF,7279,,,,,48,201,,,,550800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3384,4403.504,0.76847885,3384,294,193,242,202,438,425,446,415,520,123,37,49,3384,1219,1669,0,147,0,234,115,2015,559,1456,758,106,39,0,0,956,95,54,53,45,40,57,53,89,53,81,143,96,62,32,3,0
48201550900,14000US48201550900,"Census Tract 5509, Harris County, Texas","Census Tract 5509, Harris County, Texas",tx,140,0,ACSSF,7280,,,,,48,201,,,,550900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8669,7049.96,1.229652415,8669,558,811,708,398,1057,984,1175,1478,840,464,149,47,8669,4187,1875,22,1512,0,1009,64,5137,1192,3945,2107,941,190,44,0,2598,120,104,149,100,110,158,75,219,173,330,317,309,293,90,13,38
48201551000,14000US48201551000,"Census Tract 5510, Harris County, Texas","Census Tract 5510, Harris County, Texas",tx,140,0,ACSSF,7281,,,,,48,201,,,,551000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3707,8641.849,0.42895913,3707,257,315,322,241,426,631,583,485,294,97,26,30,3707,2546,605,0,206,0,213,137,2146,784,1362,647,229,94,6,6,910,28,50,39,68,116,90,39,64,9,89,131,100,51,21,0,15
48201551100,14000US48201551100,"Census Tract 5511, Harris County, Texas","Census Tract 5511, Harris County, Texas",tx,140,0,ACSSF,7282,,,,,48,201,,,,551100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10372,5827.835,1.779734501,10372,906,562,735,582,1095,1549,2032,1141,929,532,190,119,10372,3952,3637,0,1784,43,915,41,6492,1714,4778,3375,1086,164,66,18,3478,466,271,211,123,291,487,121,94,41,285,248,417,182,107,55,79
48201551200,14000US48201551200,"Census Tract 5512, Harris County, Texas","Census Tract 5512, Harris County, Texas",tx,140,0,ACSSF,7283,,,,,48,201,,,,551200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7087,5141.609,1.378362371,7087,542,580,551,321,666,1152,894,1024,502,574,266,15,7087,4065,1194,52,973,0,410,393,4427,678,3749,2454,1012,284,69,38,2332,11,184,203,173,77,221,23,123,117,195,223,208,329,53,106,86
48201551300,14000US48201551300,"Census Tract 5513, Harris County, Texas","Census Tract 5513, Harris County, Texas",tx,140,0,ACSSF,7284,,,,,48,201,,,,551300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4088,5329.923,0.766990426,4088,279,351,283,62,513,700,452,692,483,193,80,0,4088,2156,980,0,831,0,72,49,2600,360,2240,1557,755,232,84,10,1176,24,12,0,26,0,81,55,20,46,131,158,228,161,78,111,45
48201551400,14000US48201551400,"Census Tract 5514, Harris County, Texas","Census Tract 5514, Harris County, Texas",tx,140,0,ACSSF,7285,,,,,48,201,,,,551400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5298,1733.722,3.055853927,5298,542,207,242,141,467,1112,711,732,511,346,166,121,5298,2875,1178,0,752,0,315,178,3699,463,3236,2437,1196,346,79,4,1970,92,38,70,52,42,148,59,38,37,178,246,439,193,83,140,115
48201551500,14000US48201551500,"Census Tract 5515, Harris County, Texas","Census Tract 5515, Harris County, Texas",tx,140,0,ACSSF,7286,,,,,48,201,,,,551500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8063,2106.353,3.827944377,8063,674,677,437,390,737,1780,1132,864,988,325,35,24,8063,3707,2495,28,1230,50,304,249,5148,522,4626,3473,1478,234,107,20,2942,114,132,0,217,308,115,105,103,60,376,350,628,147,151,32,104
48201551600,14000US48201551600,"Census Tract 5516, Harris County, Texas","Census Tract 5516, Harris County, Texas",tx,140,0,ACSSF,7287,,,,,48,201,,,,551600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8945,7580.781,1.179957591,8945,536,810,470,528,808,1321,1342,970,1237,518,172,233,8945,6247,951,49,1132,0,368,198,5793,1246,4547,3030,836,149,51,30,2701,88,35,68,95,214,331,249,92,92,226,358,305,300,144,104,0
48201551701,14000US48201551701,"Census Tract 5517.01, Harris County, Texas","Census Tract 5517.01, Harris County, Texas",tx,140,0,ACSSF,7288,,,,,48,201,,,,551701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9127,5248.389,1.739009988,9127,312,524,765,679,751,1459,894,1601,1463,520,106,53,9127,6062,937,0,1103,0,698,327,6096,358,5738,4278,2527,684,165,80,3465,145,76,28,94,82,157,112,243,256,230,477,412,271,126,396,360
48201551702,14000US48201551702,"Census Tract 5517.02, Harris County, Texas","Census Tract 5517.02, Harris County, Texas",tx,140,0,ACSSF,7289,,,,,48,201,,,,551702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3965,4957.315,0.79982803,3965,217,238,265,271,181,513,507,762,609,205,197,0,3965,2378,72,0,1162,0,142,211,2793,148,2645,2310,1493,578,103,56,1296,24,0,0,41,17,0,13,33,27,39,84,201,180,195,185,257
48201551703,14000US48201551703,"Census Tract 5517.03, Harris County, Texas","Census Tract 5517.03, Harris County, Texas",tx,140,0,ACSSF,7290,,,,,48,201,,,,551703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7242,6067.435,1.193585067,7242,330,627,330,250,555,1740,989,1033,898,406,68,16,7242,5160,521,66,1262,0,109,124,5150,454,4696,3549,2156,610,218,49,2857,14,128,61,47,0,167,111,121,72,365,303,434,464,263,217,90
48201551800,14000US48201551800,"Census Tract 5518, Harris County, Texas","Census Tract 5518, Harris County, Texas",tx,140,0,ACSSF,7291,,,,,48,201,,,,551800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4488,1930.915,2.324287217,4488,128,271,262,175,380,337,465,592,879,619,287,93,4488,3952,147,10,267,0,11,101,3272,176,3096,2451,1488,547,122,87,1735,27,25,19,26,22,16,33,65,62,143,189,214,212,113,235,334
48201551900,14000US48201551900,"Census Tract 5519, Harris County, Texas","Census Tract 5519, Harris County, Texas",tx,140,0,ACSSF,7292,,,,,48,201,,,,551900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6249,9037.809,0.691428686,6249,475,502,369,118,784,2071,847,482,467,120,14,0,6249,2947,2435,0,165,0,513,189,4001,519,3482,2465,1063,249,0,0,2882,300,145,93,187,149,266,312,245,164,275,319,224,138,50,0,15
48201552001,14000US48201552001,"Census Tract 5520.01, Harris County, Texas","Census Tract 5520.01, Harris County, Texas",tx,140,0,ACSSF,7293,,,,,48,201,,,,552001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9157,5371.797,1.704643805,9157,491,1001,516,420,862,1530,1154,1299,1048,479,117,240,9157,4910,1920,35,1225,0,965,102,5867,630,5237,3665,1758,812,90,29,3645,239,182,102,135,274,199,278,106,204,184,336,451,306,202,208,239
48201552002,14000US48201552002,"Census Tract 5520.02, Harris County, Texas","Census Tract 5520.02, Harris County, Texas",tx,140,0,ACSSF,7294,,,,,48,201,,,,552002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,2225.427,0.644819976,1435,44,111,69,59,142,278,148,242,190,118,19,15,1435,856,376,24,151,0,28,0,1010,94,916,621,324,131,9,9,578,4,26,5,55,13,31,19,35,5,43,57,70,113,45,32,25
48201552101,14000US48201552101,"Census Tract 5521.01, Harris County, Texas","Census Tract 5521.01, Harris County, Texas",tx,140,0,ACSSF,7295,,,,,48,201,,,,552101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3855,4285.194,0.899609187,3855,236,144,300,272,504,464,493,669,545,201,18,9,3855,1849,812,0,787,0,346,61,2399,347,2052,1469,788,150,37,31,1498,66,10,0,69,56,71,43,102,89,157,179,206,191,88,116,55
48201552102,14000US48201552102,"Census Tract 5521.02, Harris County, Texas","Census Tract 5521.02, Harris County, Texas",tx,140,0,ACSSF,7296,,,,,48,201,,,,552102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6296,5150.298,1.22245354,6296,127,322,676,326,569,518,806,1290,786,603,247,26,6296,4478,526,0,970,0,279,43,4276,504,3772,2708,1707,590,191,89,2133,0,18,0,55,43,33,109,79,127,128,316,426,158,193,308,140
48201552103,14000US48201552103,"Census Tract 5521.03, Harris County, Texas","Census Tract 5521.03, Harris County, Texas",tx,140,0,ACSSF,7297,,,,,48,201,,,,552103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3186,5290.326,0.602231362,3186,109,295,324,191,280,358,516,313,442,203,133,22,3186,2484,433,148,46,0,40,35,1987,134,1853,1215,549,101,33,24,1011,32,12,26,29,66,49,62,76,24,56,77,177,169,53,92,11
48201552200,14000US48201552200,"Census Tract 5522, Harris County, Texas","Census Tract 5522, Harris County, Texas",tx,140,0,ACSSF,7298,,,,,48,201,,,,552200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6622,1718.204,3.854025192,6622,464,474,393,258,565,1250,1014,875,704,351,201,73,6622,4282,1092,28,769,0,210,241,4468,522,3946,2804,1134,328,113,78,2590,130,127,180,95,96,170,225,151,116,151,172,316,303,155,155,48
48201552301,14000US48201552301,"Census Tract 5523.01, Harris County, Texas","Census Tract 5523.01, Harris County, Texas",tx,140,0,ACSSF,7299,,,,,48,201,,,,552301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4030,2441.946,1.65032309,4030,112,125,351,363,418,234,429,613,786,301,262,36,4030,3540,388,9,76,0,12,5,2661,155,2506,1915,885,123,18,11,1530,31,24,35,32,95,51,32,111,32,158,156,267,148,113,186,59
48201552302,14000US48201552302,"Census Tract 5523.02, Harris County, Texas","Census Tract 5523.02, Harris County, Texas",tx,140,0,ACSSF,7300,,,,,48,201,,,,552302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5268,3761.041,1.400675988,5268,703,505,172,125,269,1062,867,578,470,481,0,36,5268,3651,465,0,1057,0,32,63,3494,177,3317,2624,1461,542,113,22,2094,174,117,24,79,153,36,172,189,63,131,246,170,214,111,140,75
48201552400,14000US48201552400,"Census Tract 5524, Harris County, Texas","Census Tract 5524, Harris County, Texas",tx,140,0,ACSSF,7301,,,,,48,201,,,,552400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7596,3219.081,2.359680045,7596,407,632,759,365,652,1017,1045,1048,793,595,216,67,7596,4764,1733,25,480,0,265,329,4781,1117,3664,2538,925,183,43,17,2768,145,83,57,256,218,150,244,41,153,159,256,256,302,134,233,81
48201552500,14000US48201552500,"Census Tract 5525, Harris County, Texas","Census Tract 5525, Harris County, Texas",tx,140,0,ACSSF,7302,,,,,48,201,,,,552500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11208,5309.977,2.110743756,11208,634,983,723,819,1295,1737,1670,1700,996,316,273,62,11208,8256,1220,0,1110,17,235,370,6754,804,5950,3832,1593,353,102,24,3638,46,142,107,33,269,143,129,172,129,355,465,621,460,288,208,71
48201552601,14000US48201552601,"Census Tract 5526.01, Harris County, Texas","Census Tract 5526.01, Harris County, Texas",tx,140,0,ACSSF,7303,,,,,48,201,,,,552601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5696,5066.285,1.12429517,5696,710,511,452,270,609,1066,738,548,451,190,120,31,5696,2636,2036,17,715,0,187,105,3144,280,2864,2178,828,242,34,34,2043,147,212,22,210,147,148,132,124,49,113,86,194,163,121,135,40
48201552602,14000US48201552602,"Census Tract 5526.02, Harris County, Texas","Census Tract 5526.02, Harris County, Texas",tx,140,0,ACSSF,7304,,,,,48,201,,,,552602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6128,3047.773,2.010648698,6128,406,402,206,81,507,1174,838,912,761,455,290,96,6128,4542,676,43,688,0,19,160,4526,69,4457,3782,2196,828,144,82,2907,111,57,170,48,32,82,90,89,165,182,533,568,157,230,128,265
48201552700,14000US48201552700,"Census Tract 5527, Harris County, Texas","Census Tract 5527, Harris County, Texas",tx,140,0,ACSSF,7305,,,,,48,201,,,,552700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8169,4258.237,1.918399622,8169,359,487,319,198,831,1812,1278,828,961,613,237,246,8169,5632,1211,0,1051,0,101,174,5975,204,5771,4832,2663,795,46,24,3852,246,19,293,175,130,148,164,178,204,376,490,555,387,169,171,147
48201552800,14000US48201552800,"Census Tract 5528, Harris County, Texas","Census Tract 5528, Harris County, Texas",tx,140,0,ACSSF,7306,,,,,48,201,,,,552800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9056,3642.537,2.486179087,9056,380,365,316,281,472,1834,559,830,1969,1199,567,284,9056,6640,1465,0,618,0,162,171,7242,165,7077,6007,3820,1513,384,115,4226,110,100,128,187,75,309,91,145,133,489,591,562,319,120,225,642
48201552900,14000US48201552900,"Census Tract 5529, Harris County, Texas","Census Tract 5529, Harris County, Texas",tx,140,0,ACSSF,7307,,,,,48,201,,,,552900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8207,4380.309,1.873612156,8207,651,299,684,317,610,952,866,1032,1287,1004,368,137,8207,5314,2055,29,191,366,20,232,5646,128,5518,4713,2506,738,222,98,3548,229,33,37,189,114,220,162,241,86,331,302,374,458,272,144,356
48201553001,14000US48201553001,"Census Tract 5530.01, Harris County, Texas","Census Tract 5530.01, Harris County, Texas",tx,140,0,ACSSF,7308,,,,,48,201,,,,553001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5807,3212.161,1.807817256,5807,254,217,378,299,667,841,846,632,787,679,134,73,5807,3141,1218,0,600,0,633,215,3992,455,3537,2653,1440,325,111,47,1988,31,31,25,67,73,60,77,83,62,125,289,282,297,174,159,153
48201553002,14000US48201553002,"Census Tract 5530.02, Harris County, Texas","Census Tract 5530.02, Harris County, Texas",tx,140,0,ACSSF,7309,,,,,48,201,,,,553002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4954,2818.122,1.757908531,4954,320,224,338,194,382,509,787,563,737,666,155,79,4954,2623,1211,0,722,0,369,29,3496,563,2933,2398,1359,563,223,110,1640,47,44,58,49,41,26,113,58,34,98,96,184,87,176,218,311
48201553100,14000US48201553100,"Census Tract 5531, Harris County, Texas","Census Tract 5531, Harris County, Texas",tx,140,0,ACSSF,7310,,,,,48,201,,,,553100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6237,4787.937,1.302648893,6237,227,395,417,408,738,1028,659,805,765,580,150,65,6237,3193,1743,0,185,0,860,256,4052,286,3766,3112,1350,411,148,17,2444,94,13,69,222,64,187,214,67,79,275,286,213,264,148,139,110
48201553200,14000US48201553200,"Census Tract 5532, Harris County, Texas","Census Tract 5532, Harris County, Texas",tx,140,0,ACSSF,7311,,,,,48,201,,,,553200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6415,3918.277,1.637199091,6415,493,467,272,316,1147,746,873,772,553,391,215,170,6415,3032,2426,0,366,0,531,60,3720,360,3360,2321,849,270,54,30,2685,248,82,216,281,163,285,132,69,94,262,366,124,140,62,73,88
48201553300,14000US48201553300,"Census Tract 5533, Harris County, Texas","Census Tract 5533, Harris County, Texas",tx,140,0,ACSSF,7312,,,,,48,201,,,,553300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6487,12123.28,0.535086263,6487,1046,763,229,145,997,1293,713,632,384,84,39,162,6487,1680,3294,315,89,0,873,236,3307,338,2969,2225,904,142,63,31,2514,223,152,147,232,122,510,153,166,67,264,156,275,14,20,13,0
48201553401,14000US48201553401,"Census Tract 5534.01, Harris County, Texas","Census Tract 5534.01, Harris County, Texas",tx,140,0,ACSSF,7313,,,,,48,201,,,,553401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4298,2994.54,1.435278851,4298,337,161,177,271,361,387,490,933,467,464,198,52,4298,3626,267,43,115,0,231,16,2991,175,2816,2292,1398,433,86,73,1484,17,10,0,30,17,15,26,41,82,104,125,214,203,178,235,187
48201553402,14000US48201553402,"Census Tract 5534.02, Harris County, Texas","Census Tract 5534.02, Harris County, Texas",tx,140,0,ACSSF,7314,,,,,48,201,,,,553402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8086,3891.451,2.077888006,8086,547,513,388,403,808,821,1216,1465,1332,427,142,24,8086,4871,1272,14,828,0,635,466,5427,268,5159,4422,2582,1232,314,114,2912,126,92,15,48,124,125,69,16,87,238,123,356,326,356,345,466
48201553403,14000US48201553403,"Census Tract 5534.03, Harris County, Texas","Census Tract 5534.03, Harris County, Texas",tx,140,0,ACSSF,7315,,,,,48,201,,,,553403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6532,2557.354,2.554202954,6532,412,465,481,297,490,639,1175,1005,967,446,128,27,6532,4734,676,49,534,0,237,302,4387,482,3905,3352,1777,624,222,58,2186,41,30,128,41,39,0,74,39,102,109,195,448,170,266,210,294
48201553500,14000US48201553500,"Census Tract 5535, Harris County, Texas","Census Tract 5535, Harris County, Texas",tx,140,0,ACSSF,7316,,,,,48,201,,,,553500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5974,4365.261,1.368532209,5974,405,484,217,202,287,873,1066,707,825,773,108,27,5974,4623,360,0,118,0,514,359,4379,449,3930,3041,1322,249,17,17,2248,37,0,131,128,67,58,30,84,88,353,190,359,201,101,298,123
48201553600,14000US48201553600,"Census Tract 5536, Harris County, Texas","Census Tract 5536, Harris County, Texas",tx,140,0,ACSSF,7317,,,,,48,201,,,,553600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7165,3856.381,1.857959574,7165,469,556,408,415,727,816,1257,895,1015,414,81,112,7165,5046,1036,54,482,45,378,124,4590,190,4400,3697,2078,691,118,92,2605,28,71,43,79,133,119,145,184,49,142,294,289,151,178,505,195
48201553700,14000US48201553700,"Census Tract 5537, Harris County, Texas","Census Tract 5537, Harris County, Texas",tx,140,0,ACSSF,7318,,,,,48,201,,,,553700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3964,3267.421,1.213189405,3964,84,217,218,306,219,516,455,649,695,375,171,59,3964,3024,463,0,273,0,75,129,2920,200,2720,2193,1400,620,102,58,1461,26,17,9,73,12,120,69,39,50,118,165,208,90,142,140,183
48201553801,14000US48201553801,"Census Tract 5538.01, Harris County, Texas","Census Tract 5538.01, Harris County, Texas",tx,140,0,ACSSF,7319,,,,,48,201,,,,553801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3060,2142.182,1.428450248,3060,153,177,249,219,196,90,717,506,464,230,32,27,3060,2618,198,0,62,0,133,49,2066,238,1828,1525,989,340,105,31,961,23,5,34,0,6,26,28,11,25,81,16,92,145,75,148,246
48201553802,14000US48201553802,"Census Tract 5538.02, Harris County, Texas","Census Tract 5538.02, Harris County, Texas",tx,140,0,ACSSF,7320,,,,,48,201,,,,553802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8322,4037.652,2.061099125,8322,421,540,667,223,890,948,1508,743,950,1102,252,78,8322,6200,788,37,866,0,310,121,5581,577,5004,3846,1956,622,148,94,3055,145,57,113,65,34,228,88,89,157,350,425,445,288,190,168,213
48201553900,14000US48201553900,"Census Tract 5539, Harris County, Texas","Census Tract 5539, Harris County, Texas",tx,140,0,ACSSF,7321,,,,,48,201,,,,553900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8278,4109.152,2.01452748,8278,323,493,966,341,726,800,779,1566,1227,824,212,21,8278,5991,782,0,1046,0,268,191,5429,174,5255,4272,2765,1406,519,219,2618,25,0,19,0,32,103,46,0,119,90,169,228,240,309,637,601
48201554001,14000US48201554001,"Census Tract 5540.01, Harris County, Texas","Census Tract 5540.01, Harris County, Texas",tx,140,0,ACSSF,7322,,,,,48,201,,,,554001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3690,2874.283,1.283798226,3690,218,288,256,226,263,327,656,462,370,240,281,103,3690,2502,483,0,326,0,346,33,2439,154,2285,1752,1042,294,81,43,1444,15,28,18,68,53,80,56,102,85,113,156,139,155,43,200,133
48201554002,14000US48201554002,"Census Tract 5540.02, Harris County, Texas","Census Tract 5540.02, Harris County, Texas",tx,140,0,ACSSF,7323,,,,,48,201,,,,554002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4392,2665.137,1.647945473,4392,248,251,240,278,356,286,426,662,863,558,170,54,4392,3908,12,92,177,0,180,23,3019,117,2902,2692,1971,729,245,74,1554,63,10,0,8,0,49,69,0,41,123,66,126,121,116,200,562
48201554101,14000US48201554101,"Census Tract 5541.01, Harris County, Texas","Census Tract 5541.01, Harris County, Texas",tx,140,0,ACSSF,7324,,,,,48,201,,,,554101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1408,4649.219,0.302846577,1408,242,64,107,71,60,110,169,246,138,120,77,4,1408,1323,45,0,15,0,13,12,864,60,804,697,435,115,36,29,420,7,0,9,4,0,0,4,4,7,28,53,46,62,79,50,67
48201554102,14000US48201554102,"Census Tract 5541.02, Harris County, Texas","Census Tract 5541.02, Harris County, Texas",tx,140,0,ACSSF,7325,,,,,48,201,,,,554102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10069,5789.965,1.739043192,10069,668,716,521,343,476,1904,1283,1639,1712,559,234,14,10069,6706,875,0,1462,28,775,223,7345,533,6812,5713,3050,872,123,58,3341,78,20,32,32,25,76,110,80,97,321,295,533,432,452,537,221
48201554200,14000US48201554200,"Census Tract 5542, Harris County, Texas","Census Tract 5542, Harris County, Texas",tx,140,0,ACSSF,7326,,,,,48,201,,,,554200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8803,3246.135,2.71184075,8803,815,746,597,279,708,1698,1193,1275,809,464,195,24,8803,6265,1141,0,657,0,597,143,5658,722,4936,3705,2210,790,217,78,3209,130,30,32,94,143,120,23,80,66,307,308,768,347,309,191,261
48201554301,14000US48201554301,"Census Tract 5543.01, Harris County, Texas","Census Tract 5543.01, Harris County, Texas",tx,140,0,ACSSF,7327,,,,,48,201,,,,554301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7089,3351.353,2.115265399,7089,287,324,515,308,605,707,713,1144,1231,846,324,85,7089,6389,407,0,161,0,36,96,5050,145,4905,4117,2456,518,98,26,2651,69,29,41,90,31,69,56,54,33,133,402,301,422,253,325,343
48201554302,14000US48201554302,"Census Tract 5543.02, Harris County, Texas","Census Tract 5543.02, Harris County, Texas",tx,140,0,ACSSF,7328,,,,,48,201,,,,554302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5025,2200.085,2.284002088,5025,224,406,460,264,328,657,810,721,547,381,190,37,5025,3347,619,15,837,0,157,50,3343,218,3125,2361,1160,324,75,30,1622,54,20,36,75,65,57,66,102,27,102,134,190,190,86,164,254
48201554401,14000US48201554401,"Census Tract 5544.01, Harris County, Texas","Census Tract 5544.01, Harris County, Texas",tx,140,0,ACSSF,7329,,,,,48,201,,,,554401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15318,2687.834,5.699012891,15318,1374,1307,1544,723,1125,1567,2497,2618,1646,482,354,81,15318,13631,317,0,1008,0,0,362,9245,293,8952,8322,5780,2000,479,254,4857,0,18,94,55,29,286,52,46,144,260,193,550,676,634,787,1033
